sample,group,P00709,P05814,P47710,P07498,P02788,P02768,P01876,P19835,P61769,P61626,P01591,P01833,P10451,P02647,P47989,S4R371,P22897,P10909,P08571,Q08431,Q6WN34,Q13410,P23280,P01859,P01034,P49327,H0YCU0,P02763,P01009,P01011,P04745,P25311,P15328,V9HW75,Q08380,P15291,P00738,Q16851,P07602,Q99541,P06733,P18065,P62937,P02649,P04406,F5GZD9,P02787,P01024,Q02818,D6RC73,P0C0L5,Q6X4U4,Q92876,P63104,P02750,P06858,P06727,P04075,O00391,O60664,P04004,Q12841,P19652,P25774,Q96KP4,P22079,P23528,P60174,Q9NP72,Q9BRK5,P50395,P04114,P20061,P43490,P00558,O75874,P00450,P05155,P60953,P02790,P53634,O00300,P14550,P04217,Q99497,P36871,Q9H173,P50591,P15311,P00747,P08697,Q14697,Q96S86,P02671,P49189,P07900,P01008,Q9BY76,Q14624,P01133,P31946,Q9HB40,P13639,P01042,P61224,Q6PCB0,P02748,P07237,Q14118,Q6UXI9,P02675,P51148,Q5T985,P02760,G3XAM2,P01023,P05067,P54802,Q02809,P17900,P36955,P02751,D6RHI9,P04003,P02766,Q5H9A7,A0A087X1J7,E7EU05,Q9NR31,P04066,A6NNI4,A0A0C4DGN4,Q9UHD0,P51149,P01019,S4R3V8,P16278,P02749,P62820,O00560,P27797,E9PJK1,P84077,P45877,P0C0L4,Q68D85,P02765,P63313,P61586,P28799,P18669,P04792,P08603,P19827,O00592,P14625,P30041,J3KS22,P08238,P23284,P30086,Q9H4G4,P07737,Q13228,P11021,A0A0C4DH38,O00299,P07858,Q15904,E9PNW4,P63000,P05090,P62258,Q9NZH0,O15498,Q9P2X0,P17066,P00441,P40925,P58499,P03950,Q14512,Q02487,P34096,P19875,Q16651,O14745,A0A075B7B8,X6R3G6,Q16555,P07195,P01861,P01877
1307,1,34.83511372,14.86711735,7.580562726,9.376919916,8.077468726,7.127596399,1.916125106,3.607899414,1.660854995,1.113967618,0.666558367,1.518567997,1.543607149,0.185809889,0.294231031,0.032277243,0.258836978,1.051805905,0.227197183,0.159475164,0.249335024,0.138174115,0.269812204,0.080141439,0.100453845,0.027052945,0.039849406,0.148228546,0.034004783,0.434195041,0.124652973,0.008235781,0.059867803,0.059286249,0.050659857,0.089023068,0.016180461,0.016836002,0.104602267,0.024424965,0.038111204,0.042757178,0.015447703,0.048133326,0.026578655,0.086370534,0.113613131,0.07852601,0.035616981,0.020325329,0.003217483,0.0954654,0.042560096,0.013406769,0.033371535,0.066468447,0.032728594,0.004932228,0.014385396,0.006841342,0.026453944,0.028776931,0.047325612,0.020771188,0.004887965,0.049241511,0.012140596,0.002550213,0.003241197,0.005410072,0.009794024,0.001583088,0.04735792,0.000285769,0.001861265,0.002141897,0.00816341,0.019059156,0.002763095,0.051464341,0.005016877,0.009241224,0.000990807,0.026398697,0.001294476,0.001497115,0.011100583,0.004530633,0.001963134,0.006356391,0.003197096,0.008913938,0.006385791,0.008971124,0.001036395,0.002050206,0.00478684,0.010630493,0.001613846,0.002895754,0.000883995,0.013778318,0.000219033,0.006433931,0.002649175,0.011246295,0.00220603,0.001371629,0.003473496,0.003877676,0.005984196,0.000972585,0.002490507,0.006188709,0.010928378,0.003648931,0.000812173,0.003814028,0.003038622,0.007256831,0.008171487,0.004417229,0.004112236,0.016635689,0.031845277,0.091866224,0.015634769,0.019802576,0.000692761,0.025372899,0.010417902,0.020762464,0.022377247,0.003035779,0.003678009,0.002193947,0.001537792,0.022308753,0.004709299,0.003552006,0.001270826,0.125673924,0.007641303,0.001832834,0.103481159,0.00068436,0.054333343,0.023191747,0.002313391,0.029269314,NA,NA,0.002480201,0.000660743,0.003865399,8.55E-05,0.002238436,NA,0.000218442,0.04347766,0.008063253,0.00169129,0.004339043,NA,0.000574931,0.002452189,0.001585931,0.009274502,0.002200925,0.102524825,0.006819696,0.003231828,0.001138296,0.009614065,0.000243264,0.031152905,0.00037339,0.011521887,0.002731529,0.000716023,0.011718969,0.022274506,0.001442966,0.047790855,0.015058061,0.012415865,0.000719674,0.006190324,0.002307059,NA,0.008581483,0.022709703,0.091504368
1310,1,27.39551692,14.4323447,6.59883214,10.6151406,9.524344203,8.319218338,2.582212574,3.619538565,1.133183856,0.89573634,1.021343198,1.90984645,2.922634382,0.152843714,0.515765871,0.072012006,0.373001816,1.252724253,0.269731979,0.206745778,0.196211135,0.287184721,0.356766254,0.201997605,0.098163899,0.073201966,0.036838586,0.266002661,0.052237676,0.843588105,0.14202908,0.008757481,0.128021777,0.096709504,0.062745098,0.137829222,0.021177783,0.042527449,0.162235063,0.055492566,0.081123365,0.038262649,0.005896134,0.061648468,0.078895107,0.056974182,0.191879059,0.120003159,0.049811091,0.014185409,0.006160958,0.069266544,0.058716345,0.029954319,0.044506826,0.078401234,0.027626898,0.011430613,0.022612346,0.012394247,0.039117009,0.031435936,0.054395936,0.022125473,0.015580306,0.057145287,0.042741331,0.010801023,0.008404771,0.008388827,0.013313549,0.002436501,0.084677689,0.000727081,0.001999327,0.004711229,0.018125886,0.031091781,0.010626029,0.07556633,0.004027975,0.007433359,0.006131404,0.029536278,0.00452068,0.00586619,0.013882863,0.006202957,0.005839747,0.011436446,0.006192846,0.006814658,0.010273708,0.015743245,0.002048481,0.007838179,0.006718606,0.014376347,0.001959078,0.005027385,0.001950445,0.023177771,0.000660428,0.012606573,0.004783949,0.016381001,0.002376536,0.002137222,0.004474404,0.003226657,0.012843398,0.004975665,0.001690443,0.009163079,0.01709381,0.005001331,0.003309527,0.003116333,0.004347631,0.008490324,0.011944318,0.006513668,0.005622365,0.030385582,0.01938701,0.130133372,0.035836064,0.042041354,0.000823717,0.024973988,0.068939888,0.025380752,0.016643881,0.003696108,0.005101272,0.00249631,0.002188165,0.028762804,0.005080272,0.013537542,0.001315917,0.201562065,0.012246474,0.003602661,0.185334281,0.001150955,0.092233544,0.065883325,0.00588719,0.029412226,0.003027475,0.001153094,0.005399539,0.0002675,0.007435304,0.000697915,0.008577432,0.000719303,0.002008115,0.04565401,0.018029445,0.012197087,0.014618227,0.001772379,0.001520349,0.002459133,0.003922978,0.021449218,0.005886801,0.169549815,0.003900812,0.008695261,0.005116438,0.015861463,0.00120042,0.037057523,0.000628345,0.016499219,0.002869864,0.005618476,0.004650954,0.012208364,0.002935506,0.047438949,0.013369936,0.003673087,0.001452567,0.005410039,0.000998477,0.001753596,0.019447675,0.012013927,0.139050292
1312,1,25.97592909,15.4199224,12.43615512,10.05246138,6.819073341,6.247896789,2.996924632,3.713569829,1.31081637,0.338863247,1.236729422,1.826781238,1.041644041,0.096343774,0.509878056,0.02216829,0.456756792,0.764171513,0.289557,0.292812522,0.359244843,0.211449068,0.291312338,0.06540863,0.133319616,0.114044713,0.075968326,0.287377429,0.052441877,0.273986444,0.340369579,0.016066723,0.071258732,0.054910417,0.088006686,0.14671675,0.077975744,0.073635048,0.092740873,0.032561367,0.109006186,0.115566416,0.04338544,0.044166273,0.087837608,0.053348751,0.073788755,0.049183281,0.035214356,0.015945294,0.012088776,0.039582719,0.030129409,0.034264445,0.056779499,0.043280919,0.041359577,0.010162516,0.022062847,0.018554015,0.029668595,0.021981075,0.032020317,0.018907235,0.015562255,0.015126649,0.042002073,0.01320131,0.008583019,0.010054921,0.018342822,0.000339048,0.023730879,0.003795342,0.004515,0.009524938,0.012603081,0.022920842,0.013026699,0.018483003,0.003676373,0.00382885,0.011275665,0.023417931,0.006030247,0.007161533,0.010718936,0.004924169,0.009259331,0.007627267,0.00186487,0.006270031,0.007167067,0.001977814,0.008103452,0.009857253,0.006806777,0.002667929,0.002112431,0.002561964,0.003575541,0.012736807,0.004144873,0.008557196,0.0060656,0.009342948,0.003189735,0.001785465,0.005065272,0.005133211,0.001960414,0.006802473,0.000626819,0.003103352,0.009695245,0.003624727,0.00488482,0.003331146,0.002897845,0.006096649,0.005795075,0.00173843,0.002514499,0.002122053,0.012476426,0.080229094,0.021866717,0.042967356,0.001097716,0.003671147,0.064646242,0.019137796,0.006668748,0.003166064,0.00452576,0.002346527,0.000410983,0.022371799,0.008966365,0.019406477,0.001239773,0.242811517,0.01501352,0.010738918,0.20812284,0.000239206,0.076509376,0.055236277,0.01717772,0.012392195,0.0027351,0.001161413,0.002342746,0.000436959,0.002168258,0.001103773,0.008907034,0.000452945,0.002866273,0.075660911,0.014792489,0.017544773,0.019397254,0.01633817,0.003453804,0.008674936,0.010132697,0.014704261,0.001402426,0.086026936,0.00538775,0.01079579,0.004052956,0.013364855,0.000858394,0.024291604,0.000546952,0.018542026,0.006092652,0.005239577,0.003149156,NA,0.001207033,0.005416955,0.011856064,0.009504034,0.00511077,0.005924189,0.003755071,0.005423411,0.014878565,0.004348074,0.263977021
137,1,22.83571127,25.22017997,10.60056424,9.689537113,8.969141093,6.089663433,2.009578401,3.100441234,1.125724102,0.810287541,0.288627087,0.85310055,0.462743856,0.154953603,0.207603599,0.001820843,0.170572716,0.977958662,0.310449609,0.199046263,0.11477362,0.074820078,0.113878391,0.040581256,0.133615557,0.144879644,0.069475034,0.148518487,0.075515197,0.471827797,0.01632529,0.002765046,0.014234141,0.030433572,0.017593356,0.064661862,0.064266908,0.044540801,0.050885341,0.004973313,0.129523834,0.033636386,0.028978035,0.025431349,0.09656361,0.024823646,0.031840662,0.031106047,0.016262624,0.002731607,0.001187969,0.011247762,0.010248792,0.009364622,0.048367642,0.039877711,0.029072298,0.002049653,0.008362492,0.006339274,0.00626081,0.001862076,0.005739998,0.004250179,0.008647912,0.008525213,0.013463717,0.008536798,0.00437767,0.00487568,0.008474659,0.000671316,0.014276796,0.005856377,0.008122886,0.006757926,0.007024914,0.003563854,NA,0.010487344,0.003479386,0.001307298,0.006287667,0.018868267,0.001157847,0.005265263,0.006050168,0.003320088,0.002688689,0.003261846,0.000243987,0.00356438,0.003472856,0.009141868,0.003740635,0.009903865,0.002064345,0.003060946,0.00073988,0.000830667,0.003421197,0.002600114,0.003631417,0.007014909,0.0025474,0.007884334,0.002414222,0.000713919,NA,0.000388076,0.002941986,NA,0.002010368,0.000396297,0.002956362,0.002205792,0.003869654,NA,0.000684271,0.000832826,0.001241683,0.000482739,0.001683504,0.00180257,0.010823318,0.018776111,0.007268733,0.016505389,0.003116029,0.002222748,0.029433022,0.023961593,0.004356132,0.001592507,0.001361854,0.000282192,0.000241206,0.004759143,0.002960786,NA,0.000316753,0.023539256,0.007540988,0.003395709,0.136743593,NA,0.019591823,0.026210198,0.005515664,0.0018289,0.003744322,0.000854733,0.000954525,0.000386233,0.001578973,0.001251741,0.00557991,0.001171012,0.006132845,0.049165449,0.001677132,NA,0.006990685,0.002504745,0.002040595,0.003979451,0.002440499,0.001290973,NA,0.088727723,0.001729477,0.003792717,0.002762361,0.001835957,0.000759786,0.004339912,0.000926299,NA,0.004149544,0.001672446,NA,0.003907148,0.000434544,NA,NA,0.000741882,NA,0.00087764,0.003150837,0.002779054,NA,0.001976824,0.044329106
1410,1,26.42159643,27.3112354,8.017165225,8.752589425,5.959099028,6.612809428,2.833626292,3.186477696,1.264801445,1.194944157,1.144914482,1.740904497,0.583773,0.125667012,0.37512242,0.019625732,0.22914312,0.412093909,0.210393007,0.148194385,0.164332861,0.120611972,0.174418907,0.084721989,0.154431071,0.0211106,0.041421687,0.11135508,0.040135896,0.122446527,0.205382028,0.021129827,0.062543102,0.062571141,0.061818092,0.091475395,0.048795956,0.012061197,0.089084064,0.01688872,0.035410114,0.039912385,0.013318148,0.041313536,0.021517166,0.056258349,0.043088007,0.045098808,0.028135984,0.020126429,0.001533696,0.051531766,0.042711483,0.008018367,0.04636457,0.042427087,0.018069565,0.000513475,0.009763998,0.008189806,0.020517374,0.014805018,0.027404565,0.020405618,0.002849328,0.017215175,0.006464202,0.003663462,0.004491856,0.009175579,0.00723087,0.002140902,0.045030713,NA,0.0001693,0.001114192,0.00359773,0.011824468,0.004628846,0.009282928,0.002392612,0.00429398,0.002166137,0.013711496,NA,0.000225714,0.010342003,0.002669758,0.002902482,0.007037401,0.000678425,0.005252916,0.003931996,0.007371867,0.000725811,0.000597432,0.005083079,0.0045956,0.003488178,0.002057265,0.001864757,0.01230754,0.000144814,0.004961309,0.001688191,0.002691468,0.003706482,0.000856553,0.003599813,0.00119931,0.005523693,0.001518074,0.001001034,0.001150162,0.00273573,0.003136448,0.001174315,0.001185451,0.002456822,0.002509615,0.003865063,0.001666361,0.004467021,0.000213181,0.008885575,0.060191827,0.012466962,0.017006885,0.000590903,0.006797867,0.045343148,0.018585483,0.007866555,0.001868602,0.002131609,0.001495403,0.000994305,0.013227221,0.003078007,0.006240691,0.000964383,0.085030419,0.006380486,0.003632899,0.058116937,0.000260495,0.043340359,0.021975004,0.002841397,0.016974039,NA,NA,0.001705255,NA,0.002617846,0.000131715,0.002348471,NA,NA,0.059679113,0.001327008,0.004692135,0.002291431,0.001258953,0.001317955,0.0060316,0.003610028,0.013906968,0.002368939,0.084846162,0.002738454,0.005045026,0.000837006,0.005726775,0.000504783,0.017091403,0.00033306,0.0063909,0.000639651,0.005745201,0.00569433,0.021870458,0.001193662,0.017885308,0.014549062,0.006221064,0.001322241,0.005922648,0.002112101,0.000164209,0.002529322,0.013837271,0.156101397
147,1,25.13807172,25.72447637,6.829036531,8.172075012,6.060051683,6.210411849,3.609932781,2.778011464,0.770058849,3.207826738,0.682474053,0.898563091,0.577920037,0.164988062,0.307126749,0.014523718,0.161266648,0.501107473,0.296520987,0.110262332,0.156589373,0.094012694,0.104661415,0.001997803,0.103238364,0.239652624,0.076689055,0.105305816,0.080286959,0.067216364,0.116518388,0.009495781,0.011255532,0.094023434,0.014085526,0.058635095,0.017627581,0.065787943,0.032058398,0.018817575,0.16342002,0.025056448,0.028092649,0.032712465,0.119514852,0.092031161,0.019751956,0.035621934,0.020044621,0.006889181,0.001045862,0.036046165,0.028972256,0.031988588,0.022725865,0.033201136,0.017548105,0.010352834,0.010612206,0.011277549,0.018944844,0.005170671,0.011729704,0.019545748,0.01143865,0.003523798,0.02811574,0.007032023,0.003711318,0.005145217,0.012230188,0.001430247,0.044275162,0.008800903,0.009664937,0.014129023,0.005321246,0.004200419,0.000815811,0.004443734,0.001921442,0.001767215,0.015684176,0.009799187,0.004725552,0.004981056,0.003725871,0.001556389,0.004803685,0.001076364,0.001438249,0.003171955,0.001119056,0.005177652,0.011785015,0.019485603,0.002154178,0.002912154,0.002006556,0.000138353,0.013187124,0.00124756,0.006057367,0.000756526,0.003004948,0.003445825,NA,0.00157121,0.000303191,0.000605951,0.001185805,0.00135845,0.001401142,NA,0.001029001,8.16E-05,NA,0.000206471,0.001254433,0.000817906,0.00209398,0.00050122,0.000278854,0.000149871,0.008312769,0.019562932,0.001188812,0.001323169,0.013723587,0.00515585,0.010904334,0.010814655,0.002013752,0.003659659,0.001787675,0.000293202,0.000566697,0.005958022,0.005619174,NA,0.001039633,0.015856553,0.026818347,0.001810605,0.110434172,0.001516866,0.010127294,0.046285155,0.003828331,0.006116437,0.013485159,0.02632538,0.000514022,0.000178821,0.00034622,0.000427614,0.015914013,0.005631525,0.008960392,0.032970762,0.009312127,0.003397871,0.012708119,0.001413708,0.002201917,0.007271525,0.003374834,0.000988242,0.000580605,0.057732934,0.000821235,0.006917642,0.008647321,0.000836271,NA,0.004431114,0.000967031,0.005041791,0.006425212,0.002119273,0.000602407,0.013306338,0.000413877,0.003392448,0.000997855,0.001422729,0.000377178,0.002473156,0.000762165,0.005343908,0.001775646,0.003258949,0.254500691
15,3,32.14789879,31.88359487,6.865712178,7.199341718,4.164117572,4.795909171,1.547446849,3.053731611,0.914664883,1.311987336,0.219446532,0.941280969,0.193288491,0.207475484,0.13015266,0.000656551,0.185049884,0.25388651,0.249244169,0.131359668,0.069888889,0.119741437,0.132696662,0.041295786,0.127348686,0.008928149,0.01475831,0.082707939,0.036604546,0.01934061,0.086328965,0.012300346,0.011573664,0.118924385,0.008923198,0.048719198,0.024460183,0.002419093,0.031600722,0.026047863,0.0100126,0.011301314,0.001496814,0.015476944,0.005336092,0.082646041,0.036189211,0.007667909,0.025089065,0.00317926,NA,0.078269862,0.009094036,0.000963131,0.032896244,0.044225412,0.007332422,NA,0.00887925,0.004568868,0.015844618,0.007477263,0.009792244,0.006937514,NA,0.019045357,0.002555144,0.000229338,0.002094995,0.003285044,0.000710959,0.001485797,0.00738194,NA,0.000421531,0.000496941,0.0015433,0.004169193,NA,0.001825863,NA,NA,NA,0.005180171,NA,0.000375417,0.003776451,0.000932739,0.001271197,0.000705017,0.001423899,0.002553844,NA,0.001459119,NA,NA,0.001644812,0.00463875,0.000578714,0.000731138,0.00107758,0.002690886,NA,0.001015497,0.001799495,0.002487057,0.001157243,NA,0.000544751,0.000315258,NA,NA,0.000909465,0.000559148,NA,0.000133786,NA,0.000612795,0.000762582,0.003078119,0.000649432,0.000137549,NA,NA,NA,0.019835174,0.003808762,0.011667749,0.001344298,0.01286114,0.019389509,0.004736116,0.005212296,NA,0.000709473,0.001449401,0.001262593,0.003624739,0.00131861,NA,NA,0.019364131,0.003091799,0.002824029,0.003705083,0.000419729,0.003369968,NA,NA,0.006900375,NA,NA,0.000540672,NA,NA,0.000129911,0.00027708,NA,NA,0.051581974,NA,0.002859806,NA,NA,0.000790126,NA,0.001205894,0.000830298,0.000573403,0.053177701,0.001173398,0.002144576,NA,0.006290681,NA,NA,0.000303256,NA,NA,0.00248619,0.005910999,0.02165559,0.000346226,0.012336865,0.001922424,NA,NA,NA,0.003323235,NA,NA,0.002280441,0.026991187
1502,3,27.37451692,13.12834778,8.084363859,8.024840881,9.151742016,3.763735454,3.619804184,2.369586234,1.838352058,2.776259329,1.555500209,1.893267891,1.243525819,0.227556011,0.256026154,0.028339327,0.129921511,1.65480606,0.326875313,0.356532553,0.184137865,0.210428862,0.280178359,0.115316523,0.059519616,0.138654911,0.038276302,0.078657766,0.064970844,0.53449617,0.10173385,0.018263466,0.062657183,0.014557908,0.076290299,0.084821926,0.100943573,0.04306168,0.123811158,0.058789871,0.077776692,0.070031979,0.032645495,0.043828417,0.066346262,0.110151139,0.109529006,0.146265109,0.021380856,0.021653249,0.009539482,0.059085804,0.03266769,0.017235433,0.046350577,0.062267089,0.018985812,0.016241702,0.01982855,0.013257146,0.036853803,0.004932336,0.02185973,0.03774833,0.009285248,0.00452072,0.023999194,0.014493341,0.004645483,0.005298218,0.011911658,0.001693748,0.083678547,0.001262761,0.007612552,0.004122891,0.004670032,0.013009302,0.004717112,0.019892781,0.005767676,0.007220776,0.008219888,0.017573403,0.000821753,0.003276017,0.01532868,0.006389136,0.003266029,0.009300045,0.001893335,0.006931232,0.009253637,0.007047924,0.007394637,0.009445321,0.006790664,0.004760157,0.001196984,0.002267523,0.005721604,0.010235262,0.003231627,0.007312919,0.003044987,0.009452384,0.001209931,0.002200501,0.002804844,0.002879971,0.006370304,0.002140978,0.002608452,0.002792502,0.015132624,0.004269513,0.003503449,0.003239765,0.004536862,0.002747507,0.004786724,0.007287361,0.003820568,0.002183955,0.00754025,0.067133176,0.014160752,0.035061388,0.002441485,0.013451857,0.057861716,0.041272628,0.014087777,0.002674061,0.002352604,0.001465711,0.000900882,0.027231931,0.006177611,0.006784947,0.002989634,0.133038901,0.016424643,0.002860634,0.215328578,NA,0.037744967,0.03211685,0.01071649,0.023512249,0.000912618,0.002113301,0.00156727,NA,0.002658693,0.000665279,0.011917038,0.002836623,0.003873029,0.014261975,0.012316549,0.008041992,0.013894076,0.002928598,0.0033614,0.006280851,0.002833664,0.012399275,0.002793242,0.122381934,0.01259634,0.00828042,0.003841754,0.007141076,0.000770638,0.022511792,0.00073785,0.015645464,0.004826069,0.003274436,NA,0.012987107,0.00129935,0.012722448,0.009369657,0.006411667,0.001776677,0.017806787,0.02565205,0.003270939,0.013026453,0.02775654,0.292150212
1507,3,24.06445013,31.13359241,9.794936959,7.331199446,4.807048752,6.780679339,2.707190627,4.725831033,1.117763862,1.636437021,0.71059503,0.873350539,0.688030107,0.299441329,0.714115798,0.0770048,0.214250743,0.296824758,0.199227465,0.202948277,0.073852112,0.29477231,0.117817704,0.025690405,0.060697242,0.175294244,0.016560813,0.062921728,0.024852222,0.047902451,0.023891612,0.01549178,0.10363461,0.10363461,0.021803557,0.063473848,0.008408234,0.054395868,0.038306757,0.060573215,0.065838364,0.038258747,0.02768404,0.039141339,0.062529642,0.040096748,0.03533811,0.028853895,0.037643813,0.036602786,NA,0.057084454,0.007299593,0.048462573,0.033360878,0.020576889,0.011469302,0.015336146,0.00852626,0.050218956,0.019462246,0.001089278,0.013874227,0.014510766,0.008547065,0.01856245,0.031986979,0.008851531,0.01356816,0.004487379,0.018648068,0.000994257,0.024231687,0.004244526,0.013738197,0.012504728,0.002070332,0.005434786,0.012258674,0.008564268,0.001443875,0.003510446,0.01544617,0.007257583,0.010011384,0.013296101,0.005686441,0.003756219,0.006637848,0.002739278,0.000816018,0.003282436,0.002941962,0.004644613,0.009077981,0.00618615,0.003498483,0.001439274,0.000717797,0.001060991,0.002678384,0.003129083,0.004021677,0.0024737,0.008350222,0.00160219,0.00059577,0.0021083,0.002470459,0.000117926,0.006482614,0.006837892,0.000593529,0.000439816,0.000761846,0.000306843,NA,0.000422892,0.000513752,0.003126122,0.001451117,0.000372561,0.004749836,0.000107856,0.004246927,0.03341249,0.01622634,0.029588055,0.01425351,0.014155488,0.036289517,0.02319226,0.016654433,0.003285077,0.001476122,0.000273124,0.00027472,0.005117116,0.008920346,0.001266036,0.001592908,0.141718919,0.033830181,0.001533855,0.01783069,0.001172576,0.028001709,0.043261438,0.017519422,0.012907616,0.009910162,0.011808976,0.000697872,0.000425853,0.00151205,0.000881912,0.022986215,0.01269717,0.002478461,0.073632064,0.012106641,0.006664254,0.007533244,0.002547996,0.0020182,0.002714832,0.0045814,0.001599989,0.002499425,0.07586055,0.007938532,0.006997527,0.006453008,0.005600422,0.00224613,0.00930363,0.000509951,0.020364443,0.005856078,0.005369171,0.006126937,0.002495704,0.000883433,0.013354514,0.010143413,0.003195377,0.002351433,0.006223358,0.008034953,0.002812894,0.012799993,0.015225322,0.318577504
1508,3,26.56474306,16.33050137,7.565727547,7.210229506,8.316223412,6.225773391,4.002771216,3.457902102,1.847184534,2.650245495,1.489863426,1.684209952,1.437070448,0.416115015,0.367898694,0.036134325,0.302746842,0.323712111,0.234195729,0.207123186,0.20676237,0.299514696,0.182610532,0.083386319,0.136255259,0.197844535,0.047794737,0.105551774,0.039864396,0.256600461,0.073211327,0.019744954,0.061988072,0.088456724,0.057179733,0.088452926,0.070765379,0.09114195,0.075387613,0.108810506,0.140292592,0.033926515,0.050829383,0.062231148,0.09506914,0.117492862,0.060905626,0.091274882,0.047487094,0.032184727,0.010480736,0.131986244,0.034940976,0.036041652,0.038497096,0.094917217,0.04040372,0.032091674,0.015005739,0.031976973,0.035176075,0.009484126,0.029020186,0.031698196,0.014284109,0.039237717,0.036892797,0.019806102,0.014158393,0.00323055,0.022341685,0.003325654,0.058106459,0.005899141,0.016737273,0.015878153,0.005322216,0.020075764,0.006197288,0.045960276,NA,0.009643264,0.017185064,0.021367863,0.007065524,0.013573493,0.009734797,0.00392757,0.006177918,0.008581328,0.005532248,0.007840707,0.004185838,0.00867362,0.015341867,0.014973456,0.008572592,0.006869544,0.001379378,0.002247006,0.009839624,0.008819086,0.005712656,0.008973287,0.004489682,0.00849777,0.002515794,0.001638975,0.003826921,0.002242638,0.011980588,0.0078935,0.00301353,0.003041065,0.005000521,0.002569575,0.000143646,0.003049459,0.003470853,0.003102632,0.004251544,0.002828716,0.002802168,0.021489401,0.017128093,0.055455416,0.025646373,0.02172488,0.011440884,0.009638707,0.03772609,0.037411231,0.024976396,0.005434259,0.003703674,0.000314965,0.000507154,0.008639818,0.012763367,0.002826779,0.002121632,0.121420052,0.037107007,0.004401187,0.204384787,0.001175574,0.064851806,0.065056901,0.017413707,0.026113154,0.005306644,0.005858122,0.001895686,0.001149748,0.003590796,0.000760903,0.029065003,0.00867438,0.007582819,0.063028739,0.014754688,0.012682089,0.015674197,0.004849358,0.001290997,0.013857587,0.008840355,0.006069293,0.002470484,0.079466726,0.024618239,0.006580892,0.007158576,0.006499993,0.00189447,0.013881895,0.000954527,0.036645163,0.01133112,0.002803003,0.003903262,0.019142582,0.001604337,0.023763677,0.01508322,0.004832646,0.005818242,0.012031102,0.010613667,0.007042735,0.038573057,0.017536384,0.194388304
151,1,29.0633746,23.1230023,12.86444216,7.682209421,5.077600308,4.702451057,1.89438152,5.971940237,0.864095812,0.404207025,0.261815277,0.958443201,0.21053266,0.141515992,0.177335414,0.002781746,0.28066948,0.456737085,0.243032357,0.124784987,0.190186618,0.081379078,0.151958868,0.034217094,0.213857476,0.01972894,0.074810911,0.128853177,0.082906559,0.050258187,0.087769039,0.007571212,0.010971894,0.07782514,0.041364686,0.07912859,0.036533773,0.01366637,0.027964098,0.010461206,0.035078084,0.027942713,0.006047805,0.044716996,0.016955035,0.041035768,0.027831207,0.016317058,0.026770626,0.020926994,NA,0.080880101,0.014406688,0.00269636,0.029168262,0.054571793,0.021751325,0.00084821,0.006197498,0.003983466,0.011630238,0.006594134,0.018015107,0.009887892,0.00310771,0.014029401,0.007776404,0.000514761,0.002971815,0.003903171,0.005923061,0.001197392,NA,0.000890572,0.002103697,0.001238074,0.007530989,0.015289063,0.003403532,0.012397033,0.003029707,0.003663917,0.000886448,0.012572184,0.00089602,0.001345049,0.009353273,0.001307931,0.00097993,0.003289939,0.002339286,0.002325131,NA,0.003755617,0.000267207,0.000284371,0.00106333,0.00805797,0.001870349,0.001328959,0.000755899,0.00379136,NA,0.005536099,0.001930837,0.001979004,0.002386434,0.000691236,0.000440953,0.001958332,0.000377746,NA,0.000430083,0.000868322,0.00199601,0.002166426,0.000590269,0.001014502,0.000793984,0.001474223,0.001619486,0.000784209,NA,0.005016654,0.006293729,0.01826816,0.018230482,0.000775655,0.002957457,0.002538775,0.008495338,0.010685236,0.003184848,0.003609335,0.001123462,0.00088436,NA,0.006860425,0.005536099,0.002397381,0.000474049,0.008016219,0.006976513,0.005818174,0.015082344,0.00128176,0.032142776,NA,0.005888947,0.006094139,0.0009088,NA,0.000677794,0.000625707,NA,0.00067479,0.000446732,NA,0.000417807,0.041731281,0.000765675,0.002556341,0.002353644,NA,0.001101517,0.00222727,NA,NA,0.000596532,0.064979027,NA,0.001298257,0.000965979,0.002185978,0.000878047,0.004406731,0.000417832,NA,0.001873659,0.004505661,0.003630567,0.005974995,0.000598314,0.007861943,0.001814545,0.003288055,NA,0.002385772,NA,NA,NA,0.002486789,0.06835476
