sample,group,X12.0.10.0.12.0.TG,X12.0.12.0.12.0.TG,X12.0.10.0.14.0.TG,X12.0.14.0.12.0.TG,X12.0.16.0.10.0.TG,X10.0.18.1.10.0.TG,X10.0.12.0.16.1.TG,X12.0.16.0.12.0.TG,X16.0.10.0.14.0.TG,X12.0.18.0.10.0.TG,X18.1.10.0.12.0.TG,X18.2.12.0.10.0.TG,X14.0.12.0.16.0.TG,X12.0.18.1.12.0.TG,X18.2.12.0.12.0.TG,X18.2.14.0.10.0.TG,X18.0.14.0.12.0.TG,X16.0.10.0.18.0.TG,X18.1.16.0.10.0.TG,X18.1.14.0.12.0.TG,X18.2.16.0.10.0.TG,X18.2.14.0.12.0.TG,X16.0.14.0.16.0.TG,X16.0.12.0.18.0.TG,X14.0.18.0.14.0.TG,X18.1.16.0.12.0.TG,X18.1.10.0.18.1.TG,X18.1.12.0.16.1.TG,X18.1.16.1.12.0.TG,X10.0.18.1.18.2.TG,X16.0.16.0.16.0.TG,X18.0.14.0.16.0.TG,X18.1.16.0.14.0.TG,X18.1.14.0.16.1.TG,X18.1.12.0.18.1.TG,X18.2.16.0.14.0.TG,X18.1.12.0.18.2.TG,X18.2.12.0.18.2.TG,X18.1.15.0.16.0.TG,X16.0.18.0.16.0.TG,X16.0.18.1.16.0.TG,X18.1.16.0.16.1.TG,X18.1.14.0.18.1.TG,X16.0.18.2.16.0.TG,X18.2.14.0.18.1.TG,X18.2.16.0.16.1.TG,X18.2.14.0.18.2.TG,X18.1.16.0.17.0.TG,X18.1.17.1.16.0.TG,X18.1.15.0.18.1.TG,X18.0.16.0.18.0.TG,X18.0.16.0.18.1.TG,X18.1.16.0.18.1.TG,X18.1.16.0.18.2.TG,X18.2.16.0.18.2.TG,X18.2.16.1.18.2.TG,X18.2.16.0.18.3.TG,X18.0.18.1.18.0.TG,X20.0.16.0.18.1.TG,X18.1.18.0.18.1.TG,X18.1.20.1.16.0.TG,X18.1.18.1.18.1.TG,X18.1.18.0.18.2.TG,X18.1.18.2.18.1.TG,X18.2.18.1.18.2.TG,X18.2.18.2.18.2.TG,X16.0.LPI,X17.0.LPI,X18.2.LPI,X18.1.LPI,X18.0.LPI,X20.4.LPI,X22.6.LPI,X16.0.18.2.PI,X16.0.18.1.PI,X16.0.18.0.PI,X16.0.20.4.PI,X16.0.22.6.PI,X18.0.18.2.PI,X18.0.18.1.PI,X18.0.18.0.PI,X18.0.20.4.PI,X17.0.20.4.PI,X18.0.22.6.PI,X16.0.LPE,X18.2.LPE,X18.1.LPE,X18.0.LPE,X20.4.LPE,X22.6.LPE,X16.0.18.2.PE,X16.0.18.1.PE,X16.0.18.0.PE,X17.0.17.0.PE,X16.0.20.4.PE,X16.0.22.6.PE,X18.0.18.2.PE,X18.0.18.1.PE,X18.0.18.0.PE,X18.0.20.4.PE,X18.0.22.6.PE,X24.0.Cb,X24.1.Cb,X22.0.Cb,X22.1.Cb,X20.0.Cb,X18.0.Cb,X18.1.Cb,X16.0.Cb,X16.0.Ceramide,X17.0.Ceramide,X18.1.Ceramide,X18.0.Ceramide,X20.0.Ceramide,X22.1.Ceramide,X22.0.Ceramide,X24.1.Ceramide,X24.0.Ceramide,X16.0.LPC,X18.2.LPC,X18.1.LPC,X18.0.LPC,X20.3.LPC,X20.4.LPC,X20.5.LPC,X22.6.LPC,X16.0.18.2.PC,X16.0.18.1.PC,X16.0.18.0.PC,X16.0.20.5.PC,X16.0.20.4.PC,X16.0.20.3.PC,X16.0.22.6.PC,X18.0.18.2.PC,X18.0.18.1.PC,X18.0.18.0.PC,X18.0.20.4.PC,X18.0.20.3.PC,X18.0.22.6.PC,X19.0.19.0.PC,PC..O.16.0.18.2.,PC..O.16.0.20.4.,PC..O.18.1.20.4.,d18.1.14.0.SM,d18.1.16.1.SM,d18.1.16.0.SM,d18.1.17.0.SM,d18.1.18.1.SM,d18.1.18.0.SM,d18.1.20.0.SM,d18.1.21.0.SM,d18.1.22.1.SM,d18.1.22.0.SM,d18.2.23.0.SM,d18.1.23.0.SM,d18.1.24.2.SM,d18.1.24.1.SM,d18.1.24.0.SM
1326,0,0.039503016,0.117697003,0.049742613,0.185570444,0.080867854,0.029421055,0.008684869,0.250142026,0.166169998,0.096981778,0.172472076,0.084663927,0.182410032,0.423319634,0.206177453,0.070357291,0.335511485,0.587943936,0.65648627,0.340990441,0.300667712,0.143977245,0.65629881,0.639725607,0.243957537,0.809999284,0.890351622,0.147072898,0.807911657,0.42429102,1.050783628,0.518523947,1.873700636,0.163669106,2.627589619,0.857639784,1.21678832,0.571174753,0.045305767,1.563419615,4.749905331,1.389720526,3.819079308,3.232072673,1.56981031,0.532677206,0.802364534,0.15606844,0.152103653,0.27004691,1.28170926,5.129597821,10.23533705,9.190330607,5.603190922,0.627975249,0.751392351,0.692342329,0.10593216,4.303238358,0.377099572,7.155874169,2.655205942,8.003961995,4.986446254,2.588555254,0.008768118,NA,0.005893946,0.004477124,0.007268656,NA,NA,0.034402941,0.045200368,0.015925809,0.015546838,NA,0.069841912,0.032965368,0.007667169,0.009462316,0.004033515,0.003042801,0.015693162,0.070238515,0.035160265,0.028855103,0.015949059,0.005106265,0.034771324,0.067095221,0.041640662,0.037619559,0.025046324,0.002923088,0.511296324,0.180038235,0.032141471,0.078658235,0.023308824,0.035385059,0.0341055,0.021123044,0.010833954,0.007346382,0.007074618,0.003698638,0.003566344,0.008315074,NA,NA,0.006306478,0.007947066,NA,0.017210294,0.027370515,0.030611765,0.107288382,0.080340441,0.020968809,0.053663647,NA,0.002337288,NA,NA,0.246545,0.425041176,0.490082647,0.007851918,0.050408647,0.155766176,0.020758088,0.890708824,0.513749706,NA,0.054953912,0.088669,0.015341912,0.037559294,0.008976724,0.030065824,0.030732324,0.055637647,0.017333647,0.49252,0.018573176,0.028325647,0.766028235,0.694810588,0.059157647,0.232214118,1.3783,0.044683529,0.096663529,0.101808059,0.559948235,0.458175294
1331,0,0.16898214,0.508123754,0.161274061,0.728097343,0.251045328,0.060437828,0.023255425,0.844534743,0.607653047,0.216969902,0.40393459,0.250876148,0.507164078,0.986586591,0.546975795,0.15201665,0.586193898,0.96462287,0.76594024,0.736338685,0.435455498,0.359435301,0.804356964,0.723536408,0.348682971,1.512449512,1.064409396,0.297498597,1.508551447,0.49264032,0.98880275,0.470478728,2.016447648,0.257875847,3.348418695,1.170359615,1.848118484,0.975040797,0.053413394,0.862254123,3.967558174,1.371347447,3.933385791,3.112219655,1.87184326,0.655349938,1.086887583,0.081607095,0.300188659,0.202909163,0.451997543,2.70569295,9.931757074,9.231094595,5.703147217,0.367939812,0.368782744,0.224029952,0.065451888,2.108151129,0.308114396,7.434026922,1.569891568,7.15542405,4.744955166,2.036996589,0.006121486,NA,0.007650941,0.006079741,0.010918342,NA,NA,0.050954507,0.056365954,0.014166563,0.022561875,NA,0.084020822,0.033481184,0.00830403,0.017691612,0.004654836,0.006620368,0.015505125,0.070865743,0.035628474,0.035015684,0.013081026,0.011318072,0.041010197,0.058425395,0.042092368,0.052480539,0.030837928,0.008495003,0.736173355,0.275517434,0.035602993,0.119673651,0.051460362,0.042035487,0.065618882,0.026025632,0.033221743,0.008888595,0.00716432,0.004347053,0.004191566,0.013604211,NA,NA,0.01274625,0.006723326,NA,0.026538158,0.055933125,0.038901612,0.126360592,0.08975175,0.017215283,0.061777717,NA,0.005930005,NA,NA,0.353347895,0.604977237,0.621619342,0.010676759,0.068117092,0.181180658,0.044734461,1.2435525,0.731530263,NA,0.098711882,0.157013566,0.032615289,0.043461197,0.018027592,0.040654895,0.045950882,0.131608658,0.018970895,0.963746842,0.031583842,0.047952,1.106063684,1.062940263,0.081228,0.316307368,2.06745,0.044188421,0.152989579,0.174600789,1.266967895,0.738869211
1335,0,0.02099933,0.099832878,0.043163039,0.224673681,0.106666359,0.01772434,0.008495459,0.389666704,0.230606033,0.122010394,0.114652253,0.044140565,0.283107118,0.414206115,0.142421551,0.054853776,0.617857455,1.190842581,0.771122923,0.444084183,0.284621272,0.12977906,1.224558959,0.941693001,0.476217373,0.957129082,0.869170112,0.271081334,0.954662255,0.244799496,2.229376972,0.7196325,2.564267219,0.372794708,2.646473326,0.871084665,0.868912384,0.299686409,0.067387653,2.414296991,6.394606054,2.333959414,4.583881009,4.278288942,1.421389705,0.84597457,0.524605852,0.143671533,0.204704344,0.248597306,1.273462895,5.224519801,10.81961601,9.29736251,4.166177153,0.269383089,0.378783208,0.449551704,0.120970277,3.078609963,0.444461571,7.89274355,1.448359126,5.926461098,2.644660023,0.836447829,0.008167562,NA,0.006725762,0.008948452,0.009966753,NA,NA,0.030329795,0.044054795,0.01932,0.007264541,NA,0.070262877,0.04114089,0.007855034,0.011841438,0.002201699,0.001348521,0.015115932,0.085796027,0.042551329,0.031699726,0.013893726,0.004367351,0.057516301,0.107282877,0.045894863,0.041459178,0.025055274,0.006116,0.94745274,0.318029452,0.034554041,0.128434247,0.033436986,0.034854479,0.049098329,0.020643945,0.013942055,0.010886918,0.012780712,0.004958852,0.004781482,0.016745137,NA,NA,0.015753356,0.011075616,NA,0.025241096,0.067426233,0.037782466,0.106738493,0.074837671,0.023968562,0.041082137,NA,0.005487737,NA,NA,0.345007123,0.643905205,0.427264932,0.004737066,0.04813526,0.146172055,0.017015945,0.942842466,0.547698904,NA,0.067401945,0.133578082,0.017835288,0.028819205,0.01586926,0.036429534,0.040383096,0.06441337,0.016050301,0.554205479,0.020446685,0.038478904,0.911994521,0.807465205,0.062947726,0.263660274,1.359419178,0.056410137,0.117494795,0.181220274,1.091115616,0.496063562
1336,0,0.095349621,0.238641293,0.081301813,0.304371611,0.107766478,0.043220639,0.01007467,0.313350547,0.227457504,0.09607296,0.206500848,0.189773294,0.183681297,0.478558743,0.317275279,0.090509027,0.213838748,0.374733498,0.534885657,0.294187111,0.323834834,0.166533859,0.336299364,0.36019338,0.121966471,0.814576655,0.830216908,0.105373685,0.812477231,0.516660086,0.550498406,0.240150312,1.124062978,0.088966087,2.139597633,0.757314626,1.349498983,0.936434946,0.031496866,0.799000577,3.348517694,0.863651846,2.644220409,2.731726983,1.377754118,0.459251373,0.93521563,0.098112793,0.109487273,0.188797841,0.568989843,3.492745398,9.950446407,9.377917796,7.476976124,1.023235601,1.15992738,0.370822518,0.102983641,3.216574831,0.286323896,7.699111725,2.832462682,8.975451728,7.7046124,6.197977462,0.010436666,NA,0.0074934,0.007927105,0.017629023,NA,NA,0.05221875,0.049488636,0.024994205,0.041802955,NA,0.1256,0.038160682,0.005461307,0.020977273,0.003216068,0.00693983,0.017338364,0.092251568,0.049319364,0.052592727,0.015747682,0.007377357,0.066764773,0.104509091,0.04568625,0.048968045,0.056883864,0.013152875,1.071064773,0.381732955,0.038615795,0.131518295,0.047009659,0.048035,0.049759773,0.038709841,0.024910455,0.01377902,0.00591403,0.006872509,0.006626691,0.009399273,NA,NA,0.007377375,0.010957716,NA,0.02956875,0.03080375,0.040360568,0.108170841,0.0948365,0.026115,0.090680068,NA,0.007224345,NA,NA,0.512055,0.772700455,0.617012727,0.012276709,0.1232595,0.296008182,0.030797455,1.410516818,0.833406818,NA,0.085113,0.122628727,0.020485636,0.065674045,0.016252814,0.036333818,0.046773045,0.072319909,0.028542364,0.969049091,0.031639636,0.043941818,1.125666364,1.191190909,0.116391636,0.401727273,2.3807,0.048702909,0.213152727,0.158999818,0.883865455,0.845258182
1345,0,0.106997391,0.329702822,0.126174734,0.49971205,0.192273312,0.045531904,0.018179767,0.627623945,0.444854335,0.19518415,0.242761293,0.143315782,0.423338582,0.701224714,0.261515277,0.082414774,0.600006265,1.036035663,0.724777755,0.579822204,0.283204945,0.193498667,1.043787297,0.86209099,0.460039586,0.95627334,0.946116712,0.227298771,0.953808718,0.334121253,1.489864005,0.652816755,2.393048591,0.263018896,3.00080649,0.900640461,1.117030298,0.444108985,0.056498478,1.508467926,5.25043992,1.645582401,4.536693336,3.315910402,1.522301611,0.547205714,0.59924104,0.125692741,0.320408812,0.25079119,0.805255614,4.153683125,10.99956828,9.18747482,4.226548482,0.337416691,0.417008081,0.382561013,0.087808122,3.152211798,0.364969774,8.829110829,1.537407358,6.924594047,3.52878219,1.483344682,0.006480139,NA,0.006254309,0.008467529,0.012452729,NA,NA,0.056113258,0.050898387,0.015387223,0.022624258,NA,0.099943161,0.037523613,0.006716129,0.021815323,0.009873368,0.006862713,0.0163476,0.060148065,0.033452129,0.029765787,0.010787052,0.005172751,0.045486194,0.086359065,0.041974935,0.045885948,0.024794806,0.004646187,0.586473871,0.210946452,0.034913903,0.090137613,0.034972258,0.025488348,0.042689961,0.017166523,0.012455686,0.012833117,0.009466295,0.004417676,0.004259663,0.014487387,NA,NA,0.009495271,0.010459365,NA,0.022289516,0.065770452,0.035127,0.109506194,0.073311948,0.02183551,0.045461884,NA,0.008206639,NA,NA,0.342104129,0.575602452,0.426564,0.011437049,0.067858994,0.198934065,0.038560684,0.918038323,0.56168671,NA,0.075934916,0.12613649,0.031176348,0.044838155,0.01480409,0.044479626,0.046291858,0.07806449,0.011610348,0.589662194,0.021805781,0.028807432,0.809952,0.779202581,0.075014245,0.282816,1.310972903,0.050761703,0.109379613,0.132735871,1.02356129,0.426216774
1353,0,0.053748888,0.192933485,0.080501384,0.359610727,0.153515284,0.021062515,0.010203618,0.587043597,0.342442098,0.17464547,0.159508373,0.066634524,0.378651579,0.537982316,0.186758531,0.060734482,0.681994092,1.210671683,0.764538287,0.558903851,0.296583899,0.192989878,0.850043076,0.723907651,0.315886975,2.78425586,0.785657194,0.241153111,1.042086973,0.233999751,1.29538698,0.511905118,2.425657375,0.299626262,2.555303218,0.944105393,0.913554877,0.362258344,0.051952653,1.022927697,6.979108121,1.597240737,4.113041166,3.650835971,1.319071736,0.636189466,0.520531726,0.134774721,0.249279238,0.181456247,0.457542964,4.75880322,15.24114053,10.3180948,3.720283059,0.21560741,0.252242652,0.344900801,0.091389323,2.45445973,0.329134931,7.539929309,1.246269307,5.968558528,2.518479062,0.730308175,0.00654796,NA,0.003913252,0.004450407,0.009787978,NA,NA,0.025177399,0.033913117,0.011519596,0.005503883,NA,0.047163363,0.02619787,0.007434047,0.006972646,0.002926029,0.001060692,0.006292238,0.056342906,0.028676825,0.019910946,0.007092444,0.002370989,0.065738072,0.084866771,0.027818408,0.027337561,0.017034821,0.004453298,0.693086099,0.239013901,0.018930673,0.087981188,0.02548083,0.01651317,0.021927027,0.010390246,0.003307138,0.004073004,0.00519709,0.002112248,0.002036696,0.007244395,NA,NA,0.008230762,0.005582435,NA,0.012310426,0.04213796,0.023978072,0.07277583,0.04619704,0.012155771,0.02913039,NA,0.002775198,NA,NA,0.26533991,0.410314709,0.321112735,0.006258802,0.029794951,0.091829865,0.016927749,0.660320717,0.363887623,NA,0.047109309,0.090952897,0.018301318,0.023456744,0.011488655,0.027917758,0.034100099,0.051169883,0.010476807,0.303841614,0.013804951,0.027777148,0.473407534,0.463935067,0.03392739,0.164870314,0.921809865,0.045394332,0.063732592,0.119010404,0.584478565,0.310513184
1409,0,0.106777373,0.316013704,0.104315203,0.441978688,0.149247876,0.03895614,0.015997563,0.557344801,0.410499464,0.158859955,0.362727602,0.212030316,0.392340963,0.675173083,0.34873363,0.100822,0.425589871,0.732158846,0.669056131,0.53596432,0.3469072,0.268341867,0.527529465,0.527529465,0.215501399,2.295011413,0.852362738,0.184988769,1.049634463,0.393523958,0.581399044,0.361242606,1.84039487,0.188595463,2.746011644,1.010470577,1.469607509,0.752154356,0.041303858,0.537426233,4.12105645,1.06570589,3.580292823,2.738105771,1.700224321,0.545505227,0.877850041,0.132628231,0.16965503,0.210648231,0.318358536,3.66007289,11.59422223,10.20877091,5.626346183,0.426109235,0.365470613,0.339490876,0.06704411,2.880238361,0.326796276,8.757244956,1.925743672,8.228455553,5.120543442,2.068895755,0.00348348,NA,0.002400577,0.00289947,0.004272093,NA,NA,0.022518714,0.026321429,0.012632476,0.011623714,NA,0.05394819,0.017887,0.005923786,0.007404286,0.001979933,0.002725819,0.003745244,0.047354667,0.024050724,0.011478571,0.007077219,0.00346725,0.038486286,0.045984,0.012900381,0.016127714,0.015162619,0.004099176,0.458044762,0.114463333,0.013615571,0.038425,0.017133095,0.012464467,0.019693286,0.014950476,0.007903562,0.007280657,0.008816219,0.002769143,0.002670095,0.006359429,NA,NA,0.007553333,0.003861419,NA,0.008062857,0.021431381,0.012948048,0.037340667,0.034587562,0.0094014,0.0160286,NA,0.004655061,NA,NA,0.258646476,0.29627181,0.103132571,0.006913886,0.048148533,0.103118857,0.01851339,0.3933,0.27112819,NA,0.0314204,0.054405505,0.009776743,0.018788819,0.008981924,0.0183732,0.020810952,0.034294743,0.004917882,0.227832381,0.012028343,0.015425829,0.381128762,0.422482286,0.033670019,0.122703238,0.664584381,0.014925867,0.062906514,0.066087429,0.366507429,0.208948952
1410,0,0.127198227,0.360007025,0.111359906,0.496934488,0.178363986,0.04423591,0.018225195,0.65653019,0.432292766,0.177078213,0.362356059,0.198122248,0.417507046,0.671533092,0.321440507,0.091840145,0.499652598,0.859402469,0.732530681,0.54815221,0.365286021,0.240542088,0.627150617,0.58050305,0.261226373,2.160950852,0.850808444,0.19852197,1.005500888,0.369788224,0.789331188,0.452657273,1.719364548,0.199826397,2.580645711,0.951045417,1.279110651,0.659221652,0.060489942,0.811195986,4.168195242,1.094838773,3.400635583,2.665213578,1.516945288,0.522380795,0.731877802,0.133011519,0.082654531,0.201856985,0.497889824,3.431880525,13.71846173,11.00621419,5.433355592,0.36269982,0.353618134,0.317683119,0.068624286,2.431855829,0.285684034,8.068256913,1.66665453,7.991243793,4.613858711,1.766478457,0.002737557,NA,0.004396045,0.003732664,0.006366706,NA,NA,0.024110969,0.024342561,0.011067457,0.013383218,NA,0.053782007,0.018507924,0.002593495,0.015016869,0.00362699,0.004097019,0.002955578,0.020149682,0.011063896,0.008407557,0.002986539,0.004374458,0.018445536,0.028789723,0.012265952,0.01107081,0.014605017,0.002777595,0.263537543,0.09531436,0.0149959,0.039010017,0.027559256,0.011391851,0.009680294,0.004937537,0.002373081,0.002632126,0.002126169,0.002286339,0.002204561,0.003750867,NA,NA,0.00282858,0.004943196,NA,0.010145242,0.012184619,0.015598495,0.022204702,0.026681128,0.011331561,0.015620149,NA,0.001039632,NA,NA,0.107883945,0.170542837,0.125076955,0.005477705,0.026402595,0.071754249,0.018336893,0.31436782,0.19237474,NA,0.02305582,0.034078588,0.017673882,0.013936028,0.006837573,0.01619645,0.016166948,0.019987474,0.004020241,0.099331765,0.007970574,0.004832022,0.191380484,0.224725952,0.016623031,0.077228014,0.458661176,0.009545398,0.035780761,0.028813204,0.219587543,0.180335087
1502,0,0.169817155,0.485366238,0.169611499,0.651429743,0.234681741,0.0799352,0.019317673,0.748439454,0.513464277,0.249189725,0.639257549,0.299957639,0.519090573,1.41150635,0.648269654,0.188178275,0.642676798,0.915422562,0.941121274,1.081820467,0.399140957,0.411614112,0.852036864,0.926833994,0.400002039,1.329912522,1.417074126,0.270149976,1.326484912,0.626031992,0.724354227,0.616543365,2.631451124,0.206505954,4.525698665,1.287309842,2.243830279,0.997359151,0.038295595,0.746031768,3.230848081,0.83612774,4.822479495,1.963685895,2.339669587,0.323262041,1.084144554,0.088760876,0.30234359,0.19015542,0.551285023,3.123889942,9.073718592,7.692893528,4.105189488,0.328358311,0.402434806,0.374896889,0.072009898,3.177594732,0.451825824,8.46184848,1.84017491,6.85739279,4.046251323,1.673542923,0.003606578,NA,0.003258,0.002593335,0.003902984,NA,NA,0.021874909,0.0192625,0.008395,0.007266682,NA,0.0465505,0.016601864,0.002823318,0.004711818,0.003009605,0.003140532,0.003484185,0.030468009,0.015406845,0.017969182,0.00286197,0.001501776,0.016414364,0.018158455,0.012445,0.010284927,0.009289909,0.0020294,0.274111364,0.086186818,0.012860591,0.026268727,0.007564773,0.00623716,0.011721191,0.007777645,0.001999954,0.002532175,0.001934898,0.000931754,0.000898426,0.005678727,NA,NA,0.0035947,0.002767127,NA,0.009846818,0.020398273,0.011827273,0.028243982,0.0289003,0.010635927,0.024308455,NA,0.001444869,NA,NA,0.119996727,0.171480727,0.137961273,0.00476166,0.027960164,0.077033455,0.017525218,0.396875455,0.169190545,NA,0.026455036,0.057620727,0.014719309,0.019869655,0.010531418,0.025154182,0.028677836,0.021864873,0.004828284,0.106179636,0.003738044,0.008423564,0.159621818,0.238928727,0.021731127,0.126410182,0.425304,0.019771927,0.027764509,0.048105745,0.486680727,0.150515273
1503,0,0.138326208,0.425974859,0.164675647,0.60735371,0.196305396,0.062445263,0.017003494,0.68374518,0.553777088,0.211339419,0.583170949,0.221076848,0.455604849,1.075766466,0.415080403,0.132416495,0.519074419,0.738917702,0.788716277,0.834394825,0.303709425,0.292775885,0.760169219,0.864692487,0.34524352,0.95092805,1.339212,0.215849464,0.948477205,0.531157657,0.715337474,0.639866089,2.500741773,0.185130029,3.983397444,0.953403323,1.667552015,0.617271085,0.035966361,0.981258281,3.624320082,0.99344737,4.595538853,1.966620303,1.803447733,0.309451405,0.696097116,0.106770555,0.21234907,0.188296586,0.856281446,4.481546039,9.361415539,7.736529405,3.389861292,1.057934733,1.300739425,0.686888125,0.130508744,4.328469976,0.378741123,9.069268242,1.961409203,6.607023471,3.725936533,2.773803416,0.00379877,NA,0.003024859,0.00581431,0.006743938,NA,NA,0.010117982,0.013715023,0.007855872,0.006860229,NA,0.041412351,0.0184018,0.002680097,0.006076118,0.000584804,0.001630665,0.004218131,0.043094794,0.023784771,0.011079454,0.005147677,0.001802737,0.026770149,0.057842546,0.018640459,0.016560578,0.046111411,0.004381847,0.563497706,0.162826032,0.016944255,0.044312133,0.020503211,0.008949358,0.011047583,0.006588839,0.001863877,0.003041488,0.002713314,0.001625522,0.00156738,0.003234705,NA,NA,0.003122247,0.002433905,NA,0.006125057,0.010039851,0.012532569,0.027797353,0.041528532,0.014626796,0.024639695,NA,0.002067341,NA,NA,0.192607844,0.207246055,0.123835046,0.010366225,0.056002569,0.149002018,0.011877,0.552063303,0.214875413,NA,0.038038706,0.047246353,0.011542748,0.019882968,0.006898005,0.014173266,0.011973674,0.032354422,0.004441321,0.13361945,0.005036367,0.00848411,0.158065872,0.240946514,0.018683505,0.14162422,0.569022936,0.013864624,0.027136734,0.036466156,0.324133761,0.189121927
1507,0,0.142498558,0.410398555,0.148730905,0.589466084,0.191979118,0.060375318,0.023539951,0.64781393,0.53033472,0.167827443,0.552234509,0.231268151,0.46443222,0.964596693,0.402824556,0.12675083,0.420777739,0.696459706,0.813987281,0.78142779,0.325085143,0.290808685,0.613339175,0.583236639,0.293499728,1.088411752,1.448723246,0.293862467,1.085606567,0.515264106,0.549651804,0.373451367,2.064828913,0.24980075,4.150416195,0.845598814,1.7101955,0.640684891,0.048266592,0.613116695,3.162855678,1.200280592,4.977752288,2.011172497,2.050377375,0.452524694,0.77102926,0.082652356,0.283292724,0.224919727,0.398147635,3.032211445,10.70632683,9.356549228,3.552137962,0.388995961,0.527452151,0.349599557,0.114672091,3.676668826,0.612778138,10.00464368,1.842735652,8.190366143,4.251886505,1.626397855,0.002476017,NA,0.002701719,0.001864695,0.001329189,NA,NA,0.018701749,0.015557276,0.005816721,0.006737628,NA,0.028391238,0.009083731,0.003633831,0.005794853,0.001582036,0.001371483,0.001370735,0.01936083,0.013377399,0.006940449,0.002672167,0.000899093,0.020030944,0.028361842,0.011376316,0.010373963,0.010798003,0.003223681,0.286966718,0.093601393,0.015572508,0.034760944,0.012292337,0.007021644,0.014084053,0.00710055,0.006289862,0.004717151,0.003148036,0.002416999,0.002330547,0.002540786,NA,NA,0.003188536,0.003108701,NA,0.007227167,0.008312043,0.008398096,0.022310452,0.028608446,0.008198331,0.015339427,NA,0.002022167,NA,NA,0.130347678,0.216876966,0.105536285,0.003806331,0.034671845,0.08963387,0.012286291,0.353604706,0.198492817,NA,0.028534124,0.034114105,0.012402724,0.013837635,0.007173102,0.013349368,0.015645994,0.033131591,0.005004602,0.138541672,0.004038999,0.005055247,0.23850613,0.347816842,0.029602774,0.085370155,0.507672817,0.012179666,0.030078613,0.029775418,0.290931269,0.132566563
1508,0,0.075916874,0.207615613,0.082981162,0.316598458,0.121951552,0.037593236,0.011853723,0.414156027,0.278227895,0.130618439,0.367077772,0.278032033,0.272513217,0.627982093,0.461438304,0.126346202,0.436098676,0.745958261,0.717262458,0.454011875,0.414747693,0.274342281,0.682537782,0.535712794,0.273411937,1.321985955,0.801411651,0.140148343,1.318578775,0.523706054,1.093541657,0.34779558,1.673149951,0.11494745,2.667108093,1.124930561,1.762756752,1.196654766,0.047981055,0.820997837,4.455857347,0.749324637,3.179337866,3.238606481,1.786443796,0.376293481,1.306051777,0.074650912,0.2053428,0.142491544,0.359649303,2.495912585,10.02170059,8.994139893,6.446711558,1.75565676,1.964249642,0.173019472,0.081074569,1.699183257,0.189350475,7.169156195,1.56008053,7.782754683,5.745281267,4.746997843,0.005860668,NA,0.004314112,0.007070733,0.008867912,NA,NA,0.02959355,0.028397584,0.012804139,0.020151303,NA,0.048109286,0.015819013,0.003367941,0.006902363,0.00393075,0.005469,0.00476805,0.044957471,0.016097471,0.012579164,0.003082219,0.0015783,0.031068403,0.029796618,0.014440273,0.014896437,0.027628739,0.002081496,0.353793908,0.080452626,0.014812752,0.031192059,0.007562048,0.013730496,0.010936929,0.00888454,0.008536242,0.003711354,0.003381116,0.003069473,0.002959683,0.004133779,NA,NA,0.004791447,0.004698548,NA,0.008238971,0.013324223,0.019760987,0.032155235,0.037579651,0.011126307,0.017381206,NA,0.00118694,NA,NA,0.182637731,0.225303782,0.111506218,0.006070969,0.036795353,0.103844118,0.016369235,0.428333445,0.299204118,NA,0.027587647,0.045068571,0.01125658,0.032193681,0.006786366,0.012110294,0.022235445,0.036363176,0.006986521,0.262519664,0.009226286,0.008654037,0.274811092,0.394481345,0.034616975,0.118830252,0.819037815,0.01209479,0.067698151,0.041637126,0.32817479,0.310476303
