"sample","group","P00709","P05814","P47710","P07498","P02788","P02768","P01876","P19835","P61769","P61626","P01591","P01833","P10451","P02647","P47989","S4R371","P22897","P10909","P08571","Q08431","Q6WN34","Q13410","P23280","P01859","P01034","P49327","H0YCU0","P02763","P01009","P01011","P04745","P25311","P15328","V9HW75","Q08380","P15291","P00738","Q16851","P07602","Q99541","P06733","P18065","P62937","P02649","P04406","F5GZD9","P02787","P01024","Q02818","D6RC73","P0C0L5","Q6X4U4","Q92876","P63104","P02750","P06858","P06727","P04075","O00391","O60664","P04004","Q12841","P19652","P25774","Q96KP4","P22079","P23528","P60174","Q9NP72","Q9BRK5","P50395","P04114","P20061","P43490","P00558","O75874","P00450","P05155","P60953","P02790","P53634","O00300","P14550","P04217","Q99497","P36871","Q9H173","P50591","P15311","P00747","P08697","Q14697","Q96S86","P02671","P49189","P07900","P01008","Q9BY76","Q14624","P01133","P31946","Q9HB40","P13639","P01042","P61224","Q6PCB0","P02748","P07237","Q14118","Q6UXI9","P02675","P51148","Q5T985","P02760","G3XAM2","P01023","P05067","P54802","Q02809","P17900","P36955","P02751","D6RHI9","P04003","P02766","Q5H9A7","A0A087X1J7","E7EU05","Q9NR31","P04066","A6NNI4","A0A0C4DGN4","Q9UHD0","P51149","P01019","S4R3V8","P16278","P02749","P62820","O00560","P27797","E9PJK1","P84077","P45877","P0C0L4","Q68D85","P02765","P63313","P61586","P28799","P18669","P04792","P08603","P19827","O00592","P14625","P30041","J3KS22","P08238","P23284","P30086","Q9H4G4","P07737","Q13228","P11021","A0A0C4DH38","O00299","P07858","Q15904","E9PNW4","P63000","P05090","P62258","Q9NZH0","O15498","Q9P2X0","P17066","P00441","P40925","P58499","P03950","Q14512","Q02487","P34096","P19875","Q16651","O14745","A0A075B7B8","X6R3G6","Q16555","P07195","P01861","P01877"
190,0,25.6636748,25.12515125,9.68963902,9.983772362,6.933760995,4.826382108,2.627410962,2.66574562,0.978425912,2.704458759,0.377615306,0.854013997,0.452332744,0.135571681,0.217864134,0.01860123,0.169970142,0.482157,0.247682983,0.098231885,0.073765831,0.07109484,0.056918046,0.035928063,0.045375475,0.103736072,0.021254919,0.077312733,0.040114057,0.344736172,0.039722059,0.007121379,0.015085688,0.076988321,0.021978357,0.06080558,0.037255989,0.037511193,0.032842367,0.007976204,0.060729884,0.011645301,0.011834542,0.024871569,0.044858038,0.036748825,0.028087571,0.034726118,0.019447945,0.00485585,0.001839631,0.030467672,0.027121906,0.008360091,0.036612572,0.034971589,0.009331164,0.00651527,0.010601777,0.004639575,0.016586633,0.009814538,0.009160848,0.008615295,0.003602809,0.009533381,0.012632054,0.001498025,0.001464395,0.004080235,0.006674232,0.000216037,0.043565798,0.002907,0.007588532,0.005340467,0.001409894,0.003368584,0.001321167,0.004910675,0.000561449,0.003578857,0.005292075,0.007302509,0.002564962,0.00326461,0.00484044,0.0030977,0.003238386,0.001815408,0.002729655,0.002984318,0.000338535,0.00104028,0.003439251,0.004830762,0.003126518,0.002001675,0.000831738,0.001082508,0.005366582,0.005032384,0.000577669,0.002407676,0.00165277,0.004399997,0.000403336,0.001215355,NA,0.000376064,0.00145715,0.000530824,0.000213312,0.000535333,0.002430871,0.000190884,0.000242222,0.000450646,0.001509704,NA,0.001054879,0.000635306,0.000343514,NA,0.004318407,0.017751272,0.013502559,0.006907267,0.002909054,0.005666933,0.034464426,0.032163265,0.007575015,0.00057383,0.002571991,NA,0.000804163,0.004756039,0.002926735,NA,0.000332073,0.008399021,0.007963228,0.004513541,0.037904812,0.000445742,0.01014706,0.018808854,NA,0.004610702,0.004598591,0.012721808,0.000479681,8.97e-05,0.004125599,0.00021947,0.004007296,0.003072125,0.001873586,0.020614746,0.005330518,0.001318734,0.002824167,0.00064412,0.000567558,0.007772906,0.001590807,0.001735116,0.000694782,0.057815585,0.000808596,NA,0.002594645,NA,NA,0.00779183,0.000366255,0.003306351,0.003956959,0.003543117,0.002031683,0.008793181,0.000234771,0.011379284,NA,0.002622761,NA,0.001656933,0.00141038,0.002179723,0.000322736,0.003847199,0.075539282
194,0,27.05179818,24.38709299,8.571894667,9.133624351,8.103452234,4.294172661,3.037753883,3.283009076,0.998675131,0.430420355,0.440411118,1.144022687,0.482475644,0.237591595,0.206265134,0.021225357,0.195617347,0.755175344,0.206992373,0.280904965,0.25777374,0.149881517,0.212584593,0.033394328,0.065000149,0.007690681,0.101502548,0.071264438,0.049661919,0.171538202,0.035216439,0.00469596,0.026098864,0.056473895,0.031799919,0.077689221,0.014329624,0.00375737,0.021585968,0.041771122,0.020452979,0.030798335,0.008484626,0.034108527,0.008516223,0.02320395,0.03155366,0.026282429,0.02379176,0.018668484,0.000944508,0.036321843,0.011516963,0.002394523,0.044240225,0.06207113,0.01398406,NA,0.010645781,0.013132438,0.015115042,0.005321887,0.012557668,0.002551306,0.001420624,0.006950402,0.002598501,0.00022555,0.00656973,0.008743423,0.001897292,0.004458178,0.009410978,NA,0.00141285,0.000506359,0.004327826,0.013426844,0.001408136,0.004555778,0.002311568,0.000261395,0.000443877,0.007061745,0.000584299,NA,0.007755882,0.002592984,NA,0.002319041,0.000963316,0.003325189,0.004876315,0.000324349,NA,NA,0.001494652,0.006334004,0.000783262,0.001174216,0.001366257,0.001838963,NA,0.004496395,0.003231149,0.002649157,0.000299843,0.000378139,0.001320065,0.000634805,0.000400694,0.000434558,0.001446655,0.000720318,0.004216233,0.001653742,0.001065631,0.000590167,0.000120215,0.000970589,0.002118824,0.001026561,0.000465463,0.000773131,0.006756304,0.01781937,0.014008134,0.016589081,0.00302336,0.000811449,0.042335359,0.01388977,NA,0.001884703,0.004603224,0.0005522,NA,0.013235254,0.000950126,0.001924125,0.000235009,0.03038105,0.002608231,0.007264369,0.091316182,0.000459821,0.013936413,NA,0.002571769,0.00034271,NA,NA,0.000491052,0.000739126,NA,NA,NA,NA,0.000179859,0.038215173,NA,0.001878835,0.000657876,NA,0.000758185,NA,NA,0.000650503,0.000419256,0.083868248,NA,0.00318275,NA,0.00408222,NA,0.004918495,0.000216065,NA,NA,0.002295167,0.001351562,NA,0.001271164,0.006692106,0.002286541,0.001970819,NA,0.002706032,0.004621631,NA,NA,0.001604541,0.1707257
197,0,20.85672365,37.56072954,6.246607908,6.652383584,7.233106649,4.208963897,2.742985132,2.36836397,0.852822865,1.026528456,0.751616349,0.867541821,0.41921631,0.275350389,0.274641834,0.020687985,0.195228868,0.37586296,0.199987875,0.07552687,0.104230659,0.065943113,0.15933726,0.001915619,0.111904239,0.0507457,0.038210847,0.059438284,0.040362079,0.147240689,0.045617806,0.006446756,0.01124667,0.063156373,0.021163156,0.062842271,0.020957528,0.029238493,0.030890815,0.011726588,0.067769286,0.018572181,0.014852266,0.013632383,0.039606043,0.028088004,0.021946949,0.025114264,0.020268331,0.005875164,0.002167558,0.065311257,0.038890184,0.007577523,0.02162883,0.044043644,0.017228848,0.007208271,0.006570936,0.008274756,0.01699875,0.006944206,0.02525561,0.007570218,0.012514034,0.005499703,0.01069334,0.005374428,0.002252329,0.005070552,0.007607107,0.000366513,0.006910604,0.002130779,0.004135187,0.005960629,0.00370421,0.008298496,0.001569705,0.006253182,0.00056016,0.001665433,0.005202037,0.004513935,0.002141115,0.003687409,0.003480211,0.001198664,0.00202676,0.001318534,0.002778011,0.002213322,NA,0.001261886,0.003289047,0.001794653,0.003528349,0.015109391,0.000784378,0.001741256,0.001510793,0.007020175,0.000330742,0.004125325,0.003385981,0.004740746,0.000925212,0.001086829,NA,0.001027478,0.000309763,0.000409903,0.000236993,NA,0.003213079,0.000857754,7.6e-05,0.00120301,0.000864547,0.000790404,0.002318436,0.000251106,NA,0.02946713,0.003184225,0.031762995,0.002730494,0.005970125,0.007675771,0.009913929,0.011632723,0.009517649,0.002595321,0.000629957,0.002377604,0.00074811,0.002094036,0.008343785,0.0050585,0.000467099,NA,0.009660091,0.018808853,0.004850681,0.074986322,0.000400516,0.028493049,0.009373016,0.013071382,0.007807255,0.005737106,0.003303474,0.00069044,0.000629774,0.000257151,0.000129698,0.004675003,0.001062833,0.000625793,0.043283956,0.006329516,0.001917226,0.005203498,0.00071586,0.000538721,0.006807608,0.00072017,NA,NA,0.055796895,0.002076432,0.003307236,0.002029244,0.000381853,0.000382474,0.005234543,0.000282005,0.002782248,0.002882687,0.003090177,0.002866909,0.001236611,0.000165119,0.010034456,0.004294064,0.002383156,0.000462643,0.007418281,0.001263566,0.002812745,NA,0.001269446,0.243184175
200,0,32.24875094,26.18121224,6.07302762,6.137522377,5.659071907,5.376850167,2.610116555,3.088887212,1.073723359,1.431875097,0.369701331,0.812771166,0.470308579,0.665942676,0.203570155,0.008280029,0.19043335,0.120358195,0.227378326,0.144152644,0.110560481,0.083271423,0.090205753,0.062948713,0.104284821,0.070957955,0.040945938,0.078528085,0.104216209,0.01560087,0.029304863,0.013967918,0.028827327,0.105185918,0.01771456,0.043234815,0.059129343,0.015583489,0.028831901,0.015181426,0.036800892,0.020117333,0.001591831,0.022049888,0.035072798,0.058530136,0.05455982,0.01679105,0.031085558,0.046527707,NA,0.093746103,0.0254736,0.007158003,0.034284224,0.02615697,0.016451652,0.007682652,0.00846345,0.003781497,0.017935031,0.002546765,0.014164604,0.008266307,0.003875495,0.003801531,0.010067128,0.002734852,0.001796934,0.004641793,0.006208878,0.001546822,0.007554577,0.001614153,0.00268193,0.002916078,0.006264225,0.008559049,NA,0.012365154,0.001450949,0.002416952,0.003718374,0.018009589,0.001909274,0.002423768,0.005359469,0.00043152,0.001207561,0.001804252,0.003152787,0.002155589,0.002603347,0.009138587,0.001779232,0.001770267,0.00233901,0.002672141,0.002170637,0.001123352,0.002969549,0.001309747,0.000252499,0.004105892,0.004508504,0.001593112,0.001484386,0.002109985,0.000518062,0.00042588,0.001115759,0.000504111,0.004543038,NA,NA,0.000925706,NA,0.000291873,0.000389832,0.00106796,0.003924986,0.007609009,0.000524008,NA,0.054271652,0.015752273,0.037542353,0.005593205,0.008892501,0.005318759,0.011716548,0.022729599,0.014549285,0.001857083,0.001628561,NA,NA,0.016264114,0.002931904,NA,0.000255564,0.029889889,0.007849607,0.002563964,0.010593607,0.000936455,0.025478174,0.012658811,0.005469247,0.003696464,0.002636784,0.000371737,0.0017334,0.002828804,0.000216849,0.000105996,0.005114754,0.005925742,0.00080344,0.046459096,0.005136253,0.003059842,0.00444529,NA,0.000255299,0.003439583,NA,NA,0.000405901,0.012761729,0.001243971,0.0037283,NA,0.003094147,NA,0.004409246,0.000253528,0.003402396,0.001622386,0.001829821,0.001414219,0.001087263,0.000152784,0.007861042,0.004852659,0.000920903,0.00012372,0.007010717,0.00223344,0.000226532,NA,NA,0.08713196
202,0,25.03348156,20.24504382,10.18539996,8.110846338,7.359263751,5.299902142,2.87994125,7.825574115,0.953931745,0.871304081,0.677226129,1.073822039,0.545773026,0.293627829,0.310583803,0.0148561,0.238506146,0.428414735,0.24353639,0.184819264,0.254533719,0.101571259,0.19161769,0.062029828,0.177290779,0.105926303,0.079466882,0.090979051,0.068684774,0.109217905,0.0506316,0.009632158,0.016175695,0.065760311,0.022520892,0.091384171,0.034310737,0.044685615,0.015961318,0.025713746,0.072795057,0.034830641,0.014507527,0.016468985,0.068030673,0.061278668,0.02533901,0.01774638,0.015373894,0.011937967,0.000768294,0.06416093,0.006570123,0.032283447,0.023225632,0.085041506,0.010255874,0.013272754,0.007466452,0.016082855,0.018178508,0.010539036,0.02278,0.0039606,0.007029681,0.013439445,0.023523142,0.003464581,0.002030666,0.006585315,0.006938951,0.000861598,0.002403081,0.004427627,0.006538473,0.00711999,0.004081123,0.008045014,0.00120114,0.015140528,0.001848615,0.002995316,0.007707414,0.003291265,0.006370517,0.005321002,0.004264735,0.002780602,0.006731749,0.002085568,0.002071135,0.004107287,0.002638979,0.002346786,0.00418215,0.00739851,0.003532438,0.004057618,0.000979294,0.000542735,0.003474751,0.00139201,0.002819637,0.003003039,0.001711844,0.003870798,NA,0.002836897,0.001115262,0.003166353,0.00030049,0.00057181,0.000617344,0.001334154,0.002760726,0.001043776,0.000417628,0.0001777,0.000489478,0.001205824,0.001790547,0.000845984,0.000778084,0.00032624,0.018945705,0.017974682,0.019179493,0.010875792,0.006221551,0.001961669,0.011943031,0.009775638,0.004232663,0.003371023,0.00113248,0.001353524,0.000623126,0.011335773,0.00500619,0.004893094,0.000775004,0.020643412,0.019277819,0.003686553,0.040137295,0.001665256,0.030648618,0.024663809,0.010748348,NA,0.00487537,0.004203376,0.000711366,0.000343226,0.00110429,0.000823956,0.005118864,0.004110157,0.0026789,0.042181043,0.009186525,NA,0.00799986,0.000799437,0.001101379,0.005784781,0.003562527,NA,0.00045939,0.065789851,NA,0.001065298,0.005127304,0.005714728,0.001087157,NA,0.000689633,0.007192152,0.003132762,0.002513054,0.003810114,0.003760572,0.000642918,0.013824309,0.00350716,0.00561598,NA,0.002946955,0.002606063,0.002432283,NA,0.005057252,0.061295548
203,0,17.53825282,43.96955341,6.898289317,7.325630267,5.034211573,5.523513205,2.222172938,1.973729377,0.930574347,0.532073279,0.358605899,0.714876068,0.337246362,0.131927436,0.206133803,0.00976951,0.15808611,0.400115801,0.151762365,0.124443337,0.124056552,0.052152119,0.078997993,0.035823789,0.185773147,0.095152832,0.019026811,0.080331086,0.056177685,0.09957645,0.04643296,0.005976389,0.010421787,0.061258461,0.025777897,0.048806242,0.045670656,0.04643296,0.039354421,0.018353881,0.0752428,0.034290919,0.03152184,0.02098552,0.063755665,0.010018479,0.011848385,0.012869797,0.007399608,0.001375302,0.001525848,0.023637813,0.00624038,0.02182781,0.019703873,0.034268013,0.023363684,0.002822516,0.005834068,0.022071146,0.013160449,0.006574967,0.011481502,0.003614336,0.010035377,0.008783396,0.026927362,0.006187431,0.003415874,0.005801773,0.007126605,0.000849012,NA,0.003755005,0.007659091,0.007150263,0.006471699,0.01159904,0.002774975,0.007659842,0.00097774,0.021140609,0.007386464,0.005567449,0.006537415,0.006845717,0.00343465,0.000640824,0.003528154,0.002365434,0.002083231,0.001940421,0.00085333,0.007568216,0.003313883,0.006052995,0.001651571,0.004707134,0.001429977,0.000801208,0.002940203,0.001653749,0.002815381,0.002569453,0.002839865,0.000869252,0.00096178,NA,NA,0.000157981,0.002107151,0.000532111,0.002021233,0.001034067,0.001562573,0.003269534,0.000347074,0.000494446,0.000587387,NA,0.002581582,0.000547732,0.000518442,0.000166205,0.004001534,0.014027899,0.0086959,0.00911911,0.004115316,0.006048865,0.032536493,0.007950494,0.005320733,0.003390564,0.001658218,0.000541649,NA,0.009587007,0.005365044,0.000359222,NA,0.023762485,0.012499911,0.004339501,0.092028512,0.00021675,0.023278816,0.038017573,0.005355656,0.002338171,0.005445405,0.001264298,0.001439628,0.000532486,0.001001134,0.000499891,0.005602372,0.003712384,0.002128443,0.030079846,0.005569702,0.003021729,0.003596048,0.002056118,0.001124342,NA,0.000332241,0.001407296,0.000250257,0.019333235,0.002761118,0.003183728,0.003385419,0.001771888,0.000773457,0.006134859,0.000572742,0.008593383,0.002996644,0.000476234,0.001772113,NA,0.000518367,0.01564188,0.003619555,0.001261219,0.000244914,0.001245109,NA,0.001314618,NA,0.002253679,0.093752145
28,0,24.65720003,35.41062312,9.13671826,7.969322403,5.286042264,3.841851313,2.030484374,2.840970864,0.898098858,1.445632892,0.275208959,0.631166643,0.302167498,0.05830058,0.264959639,0.00064674,0.123332142,0.20885081,0.177606821,0.072172057,0.040724466,0.084590057,0.030438809,0.044745176,0.06274176,0.050930528,0.028808261,0.041366418,0.036503038,0.04553536,0.046711984,0.011115639,0.014380194,0.037965167,0.043588739,0.059015783,0.010629993,0.034119797,0.013080717,0.013396214,0.05520502,0.016490043,0.01589481,0.021617587,0.029390229,0.060976823,0.006503733,0.005613594,0.015276505,NA,0.000717683,0.019938014,0.011979073,0.011355001,0.02288938,0.015725237,0.004768039,0.001712796,0.002647174,0.009669083,0.007659593,0.008819491,0.000891062,0.003362031,0.015305344,0.009392807,0.007818207,0.001777972,0.000774726,0.004344974,0.005336856,0.00014371,0.002414675,0.002420731,0.002213207,0.003205263,0.001146632,0.003462967,NA,0.000421306,0.001040736,NA,0.005031165,0.005222481,0.00248112,0.001495351,0.001927068,0.001648428,0.001314647,0.000681519,0.000614555,0.001174606,0.000521925,0.001832535,NA,0.002957768,0.000384981,0.002893342,NA,0.001112948,0.000909692,0.000485727,0.000533882,0.002694585,0.001363961,0.002601609,0.000309729,0.000836499,NA,0.000515373,NA,NA,0.00034414,0.000404626,NA,0.00048252,NA,NA,0.000146778,NA,0.001301612,0.000685038,0.000829693,NA,NA,0.015454729,0.000637396,0.006758668,0.004176728,0.007733998,0.017770487,NA,0.006594287,0.001535783,0.000205465,NA,NA,0.000350144,0.000674079,NA,NA,0.002282939,0.00159819,NA,0.047484288,NA,0.009114224,NA,NA,0.00249427,0.003381757,0.000377079,0.000565685,0.000804603,NA,NA,0.000679731,0.000708224,0.000228202,0.022354708,0.003807648,NA,NA,NA,0.001782009,NA,NA,NA,NA,0.073717818,0.00081014,NA,NA,0.001713084,NA,NA,NA,NA,0.000808641,0.003039555,NA,0.010465612,NA,0.008678758,NA,NA,NA,NA,0.001967385,0.000414558,NA,0.001355598,0.074727177
305,0,22.58556656,12.7206986,10.72426628,8.769662304,9.828442432,6.172121722,4.104581202,3.340516662,2.083400437,0.693862625,1.870424418,1.869378709,0.785100715,0.163132311,0.467344677,0.048653343,0.32908455,0.969982025,0.39933875,0.459205577,0.262699471,0.315960904,0.090952263,0.022864422,0.483082594,0.075930657,0.258464351,0.113299059,0.238369314,0.454831029,0.117935035,0.013196845,0.067153674,0.068614181,0.030142555,0.167168747,0.097012145,0.058964032,0.035895696,0.076059627,0.16057381,0.129160719,0.081898168,0.046373698,0.056215561,0.037464259,0.128679693,0.112514778,0.045613816,0.008607055,0.188367006,0.029417531,0.029569158,0.020089808,0.081199286,0.093759991,0.068413753,0.009904779,0.028695991,0.020743376,0.009960027,0.020546434,0.019580897,0.007543046,0.008593983,0.009133918,0.011849623,0.014999995,0.019352584,0.020131637,0.019519897,0.00246735,0.026083462,0.006089511,0.004038179,0.011749932,0.010252303,0.016107575,0.011435697,0.030562582,0.012446723,0.000535229,0.005248412,0.020959489,0.002394325,0.007558557,0.015131057,0.008767571,0.009226114,0.006662211,0.004291066,0.009263585,0.015333228,0.009496604,0.005309238,0.008516949,0.012946572,0.02192677,0.002175946,0.003653706,0.006676502,0.004068679,0.003288928,0.012534562,0.002656275,0.007736153,0.002439116,0.005549228,0.004142924,0.001404509,0.005649093,0.006598422,0.003006413,0.002843631,0.006595808,0.007930655,0.011605799,0.001127814,0.003269757,0.00344439,0.005546439,0.000101842,0.010286289,0.006505703,0.03605081,0.055586392,0.007739813,0.022088855,0.006479386,0.000978609,0.061008392,0.007805867,0.001119013,0.00479196,0.008706571,0.004138915,0.000155655,0.017009673,0.008334473,0.020497635,0.003772917,0.049618881,0.009443796,0.009031787,0.002037215,0.000784438,0.118436975,0.025224238,0.009296351,0.003200043,0.005046765,0.000171895,0.001995909,0.00071957,0.002114075,0.003532927,0.0022054,0.002033032,0.003510793,0.066243908,0.016570127,0.010967394,0.009454776,0.006452372,0.006496989,0.004278866,0.001410138,0.002480073,0.000406467,0.112798862,0.013455483,0.003214857,0.004155298,0.016268091,0.002591963,0.030583496,0.00158465,0.00630057,0.007074046,0.007100537,0.003420165,0.002619849,0.003118478,NA,0.011487982,0.00835103,0.001514448,0.008438173,NA,0.00347733,0.000452042,0.000787488,NA
309,0,24.06727707,12.19150985,10.2225457,6.961455573,6.391520683,8.807750904,3.109265865,1.467231398,2.579284728,2.414718458,0.732492674,1.404385224,0.884770466,0.303518945,1.139524235,0.620125443,0.409558365,0.374809398,0.25762612,0.248512345,0.212785051,0.342155304,0.232185298,0.084136125,0.343947824,0.132005041,0.083870487,0.117010505,0.112531366,0.176418497,0.081663312,0.082965588,0.080097557,0.089954256,0.051844854,0.098461166,0.037556528,0.065226122,0.135706702,0.114287171,0.109777796,0.090455297,0.115349725,0.047346277,0.080136431,0.077909819,0.075888375,0.078402222,0.098830468,0.014143197,0.289113997,0.04719942,0.02986597,0.038262738,0.073268704,0.051043619,0.062254426,0.05404771,0.017632131,0.040837055,0.018591885,0.040834895,0.026885636,0.024423621,0.023536,0.038238981,0.04630532,0.030034424,0.014250964,0.013174372,0.017650488,0.001311757,0.041754912,0.013287538,0.012116354,0.02283195,0.012263643,0.019364612,0.01564373,0.022827631,0.005749021,0.013528989,0.016524872,0.011183379,0.014281415,0.007166192,0.014424817,0.006716766,0.014570378,0.010403093,0.00346669,0.006607919,0.003468418,0.014263706,0.004696402,0.010961582,0.021717564,0.004627293,0.0039673,0.004518014,0.014531504,0.013898291,0.006615478,0.00963123,0.003112937,0.007802644,0.002704329,0.009360193,0.002620966,0.00218709,0.008534122,0.011007151,0.00427354,0.002889412,0.005939071,0.005907324,0.002298745,0.002899995,0.001564935,0.002911441,0.002280819,0.001956913,0.002553585,0.00195903,0.03037997,0.045108867,0.037334083,0.015595354,0.014319209,0.006879604,0.022218606,0.007990103,0.011689388,0.008085776,0.00801062,0.001304911,0.001904909,0.009182452,0.013005487,0.008116011,0.005193988,0.031116415,0.024041361,0.007590997,0.003413994,0.001122225,0.077311592,0.029505307,0.073799981,0.04368133,0.016033549,0.010094262,0.002370013,0.001234333,0.001889489,0.002442578,0.009811562,0.012685857,0.003915468,0.032025633,0.02852698,0.007016095,0.031258953,0.004430763,0.00410919,0.005771698,0.006365605,0.007092763,0.000805424,0.207448525,0.017973142,0.010341111,0.00646279,0.008568244,0.00753679,0.005090108,0.000485039,0.007000977,0.007543485,NA,NA,NA,NA,0.011457009,0.013004407,0.00622825,0.003501677,0.012588888,0.003555236,0.000750785,0.03613547,0.006198231,NA
310,0,21.84358766,22.85750895,9.949622243,10.69714068,4.173885599,6.396921576,1.516399712,3.884167983,1.805719711,1.96368178,0.393658103,1.648751683,1.301253206,0.46237341,0.272367091,0.088008729,0.436672945,0.49900832,0.330907038,0.258089055,0.219502211,0.220966161,0.29918811,0.064032473,0.270469377,0.031863516,0.177130784,0.070479277,0.094063339,0.065377139,0.077620103,0.04883269,0.047388621,0.130915131,0.062230549,0.123394763,0.027102965,0.01342768,0.133009845,0.036934929,0.025510693,0.0874358,0.031368303,0.055476495,0.012308571,0.124236986,0.065684387,0.068191177,0.0904125,0.029096468,0.032158113,0.060499111,0.046188543,0.018283115,0.034970344,0.103982056,0.04266241,0.013998078,0.029909774,0.018295767,0.030724887,0.019517533,0.017532886,0.024903425,0.006566631,0.041174964,0.004998036,0.007771228,0.010146804,0.022660508,0.006775199,0.011280371,0.023056317,0.001261419,0.002853981,0.002785482,0.007925033,0.009235359,0.010587977,0.009758224,0.007564287,0.014293941,0.002699633,0.017936647,0.000493387,0.001857771,0.011458395,0.002238037,0.010869742,0.007373069,0.006191426,0.009468507,0.004313413,0.00765375,0.001585567,0.001421749,0.009135232,0.008167037,0.003517096,0.007677788,0.001834818,0.010619425,0.000796389,0.005036171,0.005951049,0.011987405,0.000944465,0.002353526,0.006473734,0.0083203,0.001782604,0.000647644,0.004588852,0.003538784,0.002722406,0.003306179,0.000712745,0.00620209,0.004562104,0.006260286,0.0013404,0.002683909,0.002545105,0.064111996,0.070193716,0.042235876,0.014478109,0.018228895,0.000424293,0.014607696,0.01061816,0.009773587,0.039833913,0.00060828,0.003420945,0.003351543,0.003098334,0.024626901,0.002726924,0.009672737,NA,0.051088259,0.003685179,0.003592643,0.000361451,0.00262752,0.048026614,0.011559606,0.005898636,0.048912214,0.000760387,0.001204307,0.001219453,0.002538599,0.003579449,0.000710504,0.001071521,0.000916053,NA,0.053486607,0.015014891,0.004431613,0.001493067,0.000120442,0.003031823,NA,0.006294264,0.011055357,0.003516915,0.135930517,0.004993698,0.00823915,0.001726919,0.007209685,0.000736042,0.018957256,8.53e-05,0.001705647,0.001505881,0.007173719,0.032797914,0.039866445,0.0016074,0.026772221,0.009585261,0.012425867,0.006226127,NA,0.003944895,0.000358686,0.002843498,NA,NA
312,0,23.97275863,11.76567097,9.197363881,8.36580438,8.043257939,6.8164105,3.700413165,5.491273331,1.829005097,1.582588842,1.363583711,1.78944082,1.063587133,0.321499674,0.712866668,0.057962554,0.408576568,0.824906315,0.414058793,0.325172232,0.201156851,0.511213046,0.177790863,0.016448272,0.289688575,0.079332586,0.12709004,0.077004858,0.120401371,0.235043744,0.156596475,0.023110506,0.139906737,0.064683158,0.03813606,0.119906374,0.019141659,0.037243646,0.047336973,0.103145668,0.06400542,0.059057224,0.033285444,0.029430145,0.027304674,0.030036916,0.032322063,0.063286876,0.051334207,0.045875046,0.098036022,0.041340235,0.050429373,0.022833733,0.032119806,0.124870537,0.028090637,0.011973783,0.013745304,0.015139457,0.013624128,0.018905692,0.015966404,0.029435468,0.001401604,0.011458383,0.007715744,0.008163193,0.012606456,0.013118131,0.020621327,0.005641724,0.054336124,0.006832556,0.009519733,0.007973178,0.007509584,0.019853106,0.013323404,0.016700738,0.007069586,0.002389647,0.009660248,0.009696442,0.00825616,0.007277875,0.009940392,0.005057131,0.006782169,0.008487158,0.014911652,0.012328797,0.003782026,0.012335893,0.01089437,0.004042298,0.007454407,0.016429998,0.001657885,0.007346181,0.006424316,0.007791324,0.002735613,0.010711274,0.009131009,0.006791217,0.000836297,0.003865057,0.004928325,0.004721633,0.01211625,0.004848487,0.002993934,0.005771062,0.003084417,0.003532575,0.00324569,0.003354093,0.003074659,0.011443479,0.007801437,0.002994288,0.001689093,0.006059012,0.008666351,0.048394386,0.018471018,0.050974047,0.014335752,0.005452774,0.013277275,0.009363073,0.002461679,0.005633563,0.004776455,0.002903982,0.000880154,0.033154155,0.007659502,0.003316125,0.000969751,0.062963975,0.012714859,0.007796647,0.001146654,0.001333121,0.055785631,0.029554338,0.018490534,0.013137647,0.001546804,0.003042901,0.004410619,0.002075084,0.000605298,0.00221418,0.00900451,0.004962744,0.001157299,0.034983337,0.026265003,0.008398804,0.003899831,0.003243206,0.003347173,0.009733522,0.00386009,0.005292565,0.002365873,0.095337489,0.010140697,0.006132286,0.006669153,0.004981905,0.002501066,0.014998764,0.000553048,0.006770282,0.003632107,0.006807362,0.001739622,0.006976619,0.003053546,0.012358425,0.013275501,0.004516005,0.002982934,0.006000641,0.010298422,0.001028813,NA,NA,0.101431808
